"","Objects","AVGScoresOfObjectsConfidence","AVGScoresOfObjectsLift"
"282","720cd8a6-7c05-31aa-b712-0336be765991","7.45470035847939e+20","479540546171836224"
"283","f92fa753-59f5-3097-b24c-ffc217df6db4","7.45470035847939e+20","479540546171836224"
"284","df6322cb-fff0-3e28-b8d5-1a0ff88aa71c","7.45470035847939e+20","479540546171836224"
"285","6cea26a9-0d0b-3036-8241-b43b3d3a6d96","7.45470035847939e+20","479540546171836224"
"286","d057827a-b6c6-3464-9aca-a866ec0f53e5","7.45470035847939e+20","479540546171836224"
"287","43dd3516-53bb-32b2-b8fe-b1a702954e35","7.45470035847939e+20","479540546171836224"
"288","336d7c21-0a79-3174-a2aa-ad621479dc5d","2.42913664102506e+21","1964752287806864896"
"289","39d40894-de70-37f0-b3a2-fc27e111d331","7.45470035847939e+20","479540546171836224"
"290","0b6498a4-2b76-3f79-b2c9-8a545ea6dd8a","7.45470035847939e+20","479540546171836224"
"291","8037233d-3c12-32e8-a668-91d2c428a157","7.45470035847939e+20","479540546171836224"
"292","0e737c84-2526-39d0-81c7-d8523bc5eb82","7.45470035847939e+20","479540546171836224"
"293","33019d82-b00b-3a53-a6c6-fe5528c87328","7.45470035847939e+20","479540546171836224"
"294","13254f9e-ee0f-30f0-a4d1-46e57bf4e1e5","7.45470035847939e+20","479540546171836224"
"295","72a94e33-16a5-3fef-87cf-a7411beec851","7.45470035847939e+20","479540546171836224"
"296","e8abf2c6-5d88-3dd8-b9aa-e10ff7702e2b","7.45470035847939e+20","479540546171836224"
"297","457ceef3-e406-313c-a9cb-377994a12dc3","7.45470035847939e+20","479540546171836224"
"298","3b8743e5-a229-3799-b7e6-2cdff5f68570","7.45470035847939e+20","479540546171836224"
"299","feeef0c3-85c6-3a15-b573-f16727c99355","7.45470035847939e+20","479540546171836224"
"300","4617d887-a9ca-3732-8b66-1e64491369f9","7.45470035847939e+20","479540546171836224"
"301","b354b1cb-c503-3f95-83d1-dcfb00303bc2","7.45470035847939e+20","479540546171836224"
"302","94cf2872-94b5-3256-9355-b0906ab2b08c","7.45470035847939e+20","479540546171836224"
"303","c338edff-c5bb-353d-aa39-071669881df6","7.45470035847939e+20","479540546171836224"
"304","27fa699f-b462-3b36-9788-a2d099aad73b","7.45470035847939e+20","479540546171836224"
"305","61584de2-e5d4-3fec-9f66-df07f331a3a4","7.45470035847939e+20","479540546171836224"
"306","fa3ccfe0-72b4-3c2a-97f2-2aefe142842a","2.42913664102506e+21","1964752287806864896"
"307","47f050c5-11f9-3488-854a-4255d61fbaaf","7.45470035847939e+20","479540546171836224"
"308","a0c7668c-bf95-3185-a63f-590601d1ef20","7.45470035847939e+20","479540546171836224"
"309","35206518-7661-3202-a6cc-0dc14972a1a9","7.45470035847939e+20","479540546171836224"
"310","07b98c9d-1699-385c-bcbe-bad7767e60e4","7.45470035847939e+20","479540546171836224"
"311","60be42e3-7218-3ad1-8755-20227e01f457","7.45470035847939e+20","479540546171836224"
"312","a036b4ef-e675-3cea-9b7a-76b0e95664a5","7.45470035847939e+20","479540546171836224"
"313","573217d0-820a-3154-b5ad-0ea9236b872d","7.45470035847939e+20","479540546171836224"
"314","c170ee38-8928-3338-b764-3072b383bcb8","7.45470035847939e+20","479540546171836224"
"315","87d31833-5367-339b-b3cd-0e51f507defc","7.45470035847939e+20","479540546171836224"
"316","20494191-4a4d-35fe-91cd-2833b61d4182","7.45470035847939e+20","479540546171836224"
"317","5e461712-353a-32f0-bc4b-252c5751c608","7.45470035847939e+20","479540546171836224"
"318","ca718546-acde-39eb-83bf-462e7d10fb89","7.45470035847939e+20","479540546171836224"
"319","3f1912d3-2bdd-3652-a9e7-1db0be9c12f2","7.45470035847939e+20","479540546171836224"
"320","4cc3549e-96ed-3a48-9b50-595af913d2fb","7.45470035847939e+20","479540546171836224"
"321","a66181f2-d0e0-3cf4-9399-a78abfec72d2","7.45470035847939e+20","479540546171836224"
"322","428f0c12-62fe-3a4c-8a43-96ecc443bdb9","7.45470035847939e+20","479540546171836224"
"323","c679c170-577a-380f-9d1a-3f77a0568098","7.45470035847939e+20","479540546171836224"
"324","751a710b-b384-3550-808a-ee7319482665","7.45470035847939e+20","479540546171836224"
"325","35b18e99-3575-346a-ac9a-ba962a92bbc3","17722095848.285","31177969.2401166"
"326","0892bf7c-f459-3c90-8ddf-b790499f33a3","7.45470035847939e+20","479540546171836224"
"327","13abc63f-8ea8-3c3d-a2cf-f07dd8668c5c","7.45470035847939e+20","479540546171836224"
"328","31577253-1ce6-311e-96fd-de8e2a0d3d6f","7.45470035847939e+20","479540546171836224"
"329","31aad852-d051-39e9-abe2-1440ec2a3b74","7.45470035847939e+20","479540546171836224"
"330","c1905b03-28e1-3943-a6fc-a7db6e8c3541","7.45470035847939e+20","479540546171836224"
"331","f38fa6f0-57af-31bd-b495-2e4186229d63","7.45470035847939e+20","479540546171836224"
"332","7e84bfda-ab03-3265-8b88-2af75419d58d","7.45470035847939e+20","479540546171836224"
"333","7a997133-50c4-3512-aef9-1338a3142ab9","7.45470035847939e+20","479540546171836224"
"334","219fb8d9-0dcb-3f22-abaf-ed84efd9a9da","7.45470035847939e+20","479540546171836224"
"335","1a004625-a6e5-3618-a425-e638fc0b82f7","7.45470035847939e+20","479540546171836224"
"336","d000ad2d-3478-335c-a00b-a07e47a33aeb","7.45470035847939e+20","479540546171836224"
"337","44822224-dea3-3804-a625-83e2924030bb","2.42913664102506e+21","1964752287806864896"
"338","f427b9d4-0c10-33a2-89e9-b742f3ce03cf","7.45470035847939e+20","479540546171836224"
"339","6c289f8f-feb2-3ff3-b678-aca6ee98c24c","7.45470035847939e+20","479540546171836224"
"340","725dfae2-f1fd-3f0f-85d4-3492b1cab713","7.45470035847939e+20","479540546171836224"
"341","1e8facbc-4037-33ed-bc62-0fb8afaab7cf","7.45470035847939e+20","479540546171836224"
"342","ea7e1fb7-816f-392b-8ecc-0cbcf198d06f","7.45470035847939e+20","479540546171836224"
"343","7599ea6a-1759-3c7e-9a29-d0b49e387033","7.45470035847939e+20","479540546171836224"
"344","bd649f1f-3146-3903-9889-b92a17badf49","7.45470035847939e+20","479540546171836224"
"345","38b07a73-49da-3862-ac2b-4ee488732a36","7.45470035847939e+20","479540546171836224"
"346","dffebf30-f626-37d5-aa65-d8aa31646f03","7.45470035847939e+20","479540546171836224"
"347","13ffad4b-e338-3b80-a8a9-ef62e05f83a0","7.45470035847939e+20","479540546171836224"
"348","9a34cf46-c201-3750-a82f-38e5729420c3","7.45470035847939e+20","479540546171836224"
"349","aea75178-893a-3e50-88d1-d493822948f8","7.45470035847939e+20","479540546171836224"
"350","9d3459b3-54c5-3060-8a1d-43009a194747","7.45470035847939e+20","479540546171836224"
"351","f36964e2-a568-39da-a27d-21296fab5c2d","7.45470035847939e+20","479540546171836224"
"352","7033f594-515b-3d6f-bca7-c77feabe67a4","7.45470035847939e+20","479540546171836224"
"353","c6507051-c512-3d16-9c27-158ac22ece2f","7.45470035847939e+20","479540546171836224"
"354","a876deef-f847-331a-a263-03b5ec44a3a3","7.45470035847939e+20","479540546171836224"
"355","1a1bc0a0-f4b8-3f8c-baa0-a8ad3581d813","7.45470035847939e+20","479540546171836224"
"356","a0a41f16-96eb-3423-afac-85823102030f","2.42913664102506e+21","1964752287806864896"
"357","9687aa29-58dd-3e1d-a471-273e8f893b31","7.45470035847939e+20","479540546171836224"
"358","4962b38c-a7a6-30ca-9565-9ba4aa2f572a","7.45470035847939e+20","479540546171836224"
"359","cd2a7bb0-e0fd-364b-a744-8638d7afee69","7.45470035847939e+20","479540546171836224"
"360","afe84349-76db-368a-a560-991fdf46ab39","7.45470035847939e+20","479540546171836224"
"361","1aed9b42-9089-3959-9664-0ce0aa890a7c","7.45470035847939e+20","479540546171836224"
"362","9902b84b-790f-386a-be16-b53c46b34862","7.45470035847939e+20","479540546171836224"
"363","c61b2554-8c80-3373-8a0e-0a939aae38e2","7.45470035847939e+20","479540546171836224"
"364","c8b6b721-4c41-346e-8566-41a901223d70","7.45470035847939e+20","479540546171836224"
"365","d625a5c0-1e29-3cb8-a747-f322c9f852b8","7.45470035847939e+20","479540546171836224"
"366","b326329e-dda3-31f0-bac9-d4a0714d331d","7.45470035847939e+20","479540546171836224"
"367","5913b665-493c-3224-a2ce-cda02b50f13c","7.45470035847939e+20","479540546171836224"
"368","f7248cb8-32da-3e80-b155-248bc9cca012","7.45470035847939e+20","479540546171836224"
"369","c3811134-8a42-3354-ae18-ce7f2f7c7d56","7.45470035847939e+20","479540546171836224"
"370","f12b4864-a1ee-3469-82fb-ad82b8e73256","7.45470035847939e+20","479540546171836224"
"371","decff74f-7d64-3751-86ff-9c2da5e49850","7.45470035847939e+20","479540546171836224"
"372","ced3d14d-11f0-39ab-9c33-6802f1e017a3","7.45470035847939e+20","479540546171836224"
"373","03cedba3-70d9-3964-af24-3f0ff1a433ef","7.45470035847939e+20","479540546171836224"
"374","337920ce-d81b-3fa6-9945-b44452dda318","7.45470035847939e+20","479540546171836224"
"375","55896d23-5726-3c73-b380-8f157581be26","7.45470035847939e+20","479540546171836224"
"376","d852464e-4c27-3762-aa2c-4f88324aa6eb","7.45470035847939e+20","479540546171836224"
"377","99dc8ece-560c-30c5-aa88-a77f4ef24533","7.45470035847939e+20","479540546171836224"
"378","6a16d0b3-3837-3ca8-9019-48bd8a89c215","7.45470035847939e+20","479540546171836224"
"379","3f8be1a2-136a-3434-8afe-446dc9389c74","7.45470035847939e+20","479540546171836224"
"380","3cc2eafe-e98a-3e02-92b7-6522203e8c4a","7.45470035847939e+20","479540546171836224"
"381","e9985f1b-c7d4-3b69-a21f-0096b901f149","7.45470035847939e+20","479540546171836224"
"382","f2a8be1a-54e5-327d-a345-afc44dd60cbc","7.45470035847939e+20","479540546171836224"
"383","7adc6601-d0a7-35e6-bdf0-69d30aebcfca","7.45470035847939e+20","479540546171836224"
"384","798684de-9860-36d6-bebe-263012a03a03","7.45470035847939e+20","479540546171836224"
"385","e145287b-7831-3cf5-8f60-9e80da8c22ee","7.45470035847939e+20","479540546171836224"
"386","b08c84d0-32ed-3a3e-b6ba-1db86d4070ef","7.45470035847939e+20","479540546171836224"
"387","eaff2437-e65f-39a2-8ddd-3dbcf823d44d","7.45470035847939e+20","479540546171836224"
"388","adf0bd49-2537-3260-bb32-ec6e7293f3be","2.42913664102506e+21","1964752287806864896"
"389","b1f699b2-16ce-3148-a01c-6ae80284e979","7.45470035847939e+20","479540546171836224"
"390","f06c5e25-a943-33b8-8e9b-cceb8b3ffec2","9.72025603887445e+38","5.95641212089908e+35"
"391","947d3ecc-0f58-3918-9e95-afb0a567e223","18443097348.3237","31272865.2540287"
"392","d82782c7-93b0-3a51-89fb-38597f177697","7.45470035847939e+20","479540546171836224"
"393","98482d7c-a103-3ee2-a6c3-31ffe61d5b8a","7.45470035847939e+20","479540546171836224"
"394","d708b1c3-f8f7-367c-96a6-18fde4547793","7.45470035847939e+20","479540546171836224"
"395","5aeee18a-e7d2-3c26-ab8a-bf33ddd27e57","7.45470035847939e+20","479540546171836224"
"396","41f549a9-0831-3783-8b0f-6bb8d5944022","18443097348.3237","31272865.2540287"
"397","8fa9b162-e7b8-3517-8ba0-2137b880ac6d","18443097348.3237","31272865.2540287"
"398","a909d4ad-2b9e-3b8b-a7c8-0912c56e114c","9.72025603887445e+38","5.95641212089908e+35"
"399","4afc3730-637e-393c-bad3-cfe115d7cd47","9.72025603887445e+38","5.95641212089908e+35"
"400","d99485ab-9cde-37ce-92f9-99d9d46d8b2c","9.72025603887445e+38","5.95641212089908e+35"
"401","0518ee18-54db-3535-87b6-b62b1af9d0cc","9.72025603887445e+38","5.95641212089908e+35"
"402","3ef2a0e2-3350-3bec-8ebe-47ccc2be2417","5.08681441814274e+38","5.93380014566426e+35"
"403","003588fc-40ec-3bd1-b487-085e51d45577","18443097348.3237","31272865.2540287"
"404","d6f5c23b-c3d5-3146-8fdb-106ffd51e224","9.72025603887445e+38","5.95641212089908e+35"
"405","e2ff578e-5eb2-3bfd-864d-039bca09e521","9.72025603887445e+38","5.95641212089908e+35"
"406","7465b340-aafd-3223-a5ec-d9770c773914","6.9727998201809e+64","4.87711110398735e+61"
"407","439f2666-5ac2-330c-92e0-fa8c5e01da69","1.61446706075307e+60","7.45239829595819e+56"
"408","a36b305d-9ea8-3d94-b530-7ba831f3877f","9.72025603887445e+38","5.95641212089908e+35"
"409","67fe9413-483d-3304-a01d-727b860dc5d7","7.45470035847939e+20","479540546171836224"
"410","c7e50c25-4bbc-39cb-875e-303201775f2a","6.9727998201809e+64","4.87711110398735e+61"
"411","da2337e0-a308-3963-896b-a82e5503990d","18443097348.3237","31272865.2540287"
"412","2c469b97-9726-3920-a718-500109d9b1cb","6.9727998201809e+64","4.87711110398735e+61"
"413","2d1826ae-33c1-3c80-bbcd-fd629b2d2f07","6.9727998201809e+64","4.87711110398735e+61"
"414","746b75ca-89e6-30b1-be35-7aa9dc390738","5.08681441814274e+38","5.93380014566426e+35"
"415","a30dc9d7-72f9-32fc-a28d-e670b6cd4e15","6.9727998201809e+64","4.87711110398735e+61"
"416","7f95488b-58cd-359e-a6fd-617632dc5222","6.9727998201809e+64","4.87711110398735e+61"
"417","0fe83e1f-225c-3f2e-967a-3f0d08817033","6.9727998201809e+64","4.87711110398735e+61"
"418","f8d51099-4766-31c1-8fc3-91142ffa808f","6.9727998201809e+64","4.87711110398735e+61"
"419","1aa28b32-b95f-3120-9097-983f1222e6b0","6.9727998201809e+64","4.87711110398735e+61"
"420","d49f34e2-1809-3578-8008-191e830ff275","6.9727998201809e+64","4.87711110398735e+61"
"421","66ed8c2f-f45b-304b-8fa6-ced54ca8756d","2.42913664102506e+21","1964752287806864896"
"422","6a1421b3-9429-3ae4-84e5-1433ee19d57a","17722095848.285","31177969.2401166"
"423","a11294ea-e6eb-3956-b941-145e6ed909ec","9.72025603887445e+38","5.95641212089908e+35"
"424","adf5e3ad-c826-3f13-8702-9ec9959fe3b0","18443097348.3237","31272865.2540287"
"425","66f4b890-d5c5-363e-8607-d4be6ce0d254","18443097348.3237","31272865.2540287"
"426","20cc0da0-7c37-37b7-b75b-eb52d6c10c88","18443097348.3237","31272865.2540287"
"427","73681a5d-43d0-33fa-b009-e9de3a0c7a2f","3.11230976645697e+23","5.49554701899621e+20"
"428","98e07c78-d4cc-33cd-a54f-0445c21795a8","1.61446706075307e+60","7.45239829595819e+56"
"429","ce4d6cc7-a140-3b54-904a-193f06cbb1d7","3.03359821157671e+57","2.79409902744772e+54"
"430","e811ca42-2a34-3268-bf02-941049103aa6","6.9727998201809e+64","4.87711110398735e+61"
"431","dbc337aa-80b8-3cf6-97ba-b611d3e4a114","2.12525470455243e+57","1.38910410363024e+54"
"432","b9b519a3-0a0a-35ae-9249-53e4f9706af6","17722095848.285","31177969.2401166"
"433","acc23788-b2fb-333c-a39b-3a610f92376c","6.9727998201809e+64","4.87711110398735e+61"
"434","20fbbcfa-7bb9-3f6e-b3d7-87d885ecc17e","6.9727998201809e+64","4.87711110398735e+61"
"435","f25256ec-8cd4-3266-86f8-ee112dfab1a1","9.72025603887445e+38","5.95641212089908e+35"
"436","fa365fab-531d-3cad-93dc-1526f6eb16d6","6.9727998201809e+64","4.87711110398735e+61"
"437","7592dd93-b2cf-3ebb-a902-8087df5eb43a","6.9727998201809e+64","4.87711110398735e+61"
"438","d592a4d9-48e5-3811-bdee-7016e4f7e4aa","1.61446706075307e+60","7.45239829595819e+56"
"439","97916121-f5da-3d6c-a39f-704ba606bc0c","9.72025603887445e+38","5.95641212089908e+35"
"440","5619d0c6-86c0-3439-8cf9-efe04cd0dd01","6.9727998201809e+64","4.87711110398735e+61"
"441","0a284005-4343-33e0-8f58-c72c43ea7c7f","1.97481729241131e+57","2.79169423492001e+54"
"442","97a5620f-6ea4-388c-a99e-e73f20dc501a","17722095848.285","31177969.2401166"
"443","f4d6ccee-366d-3d55-9a68-3818f38cd3f0","17722095848.285","31177969.2401166"
"444","89329216-2bc0-315b-8a63-366fc8eefd28","18443097348.3237","31272865.2540287"
"445","2ffaf240-242c-3865-910c-d5f1bcbec9aa","17722095848.285","31177969.2401166"
"446","00365e5c-56c7-39db-81c6-9f2e7557d155","1.61446706075307e+60","7.45239829595819e+56"
"447","c1d5f896-d61a-3ad5-a8f6-9bc1206317fa","9.72025603887445e+38","5.95641212089908e+35"
"448","a329f170-4e6c-324c-bbbb-85e22b66e2fa","9.72025603887445e+38","5.95641212089908e+35"
"449","7ffa7ff9-37bd-3355-ba1e-fcbd09b3da13","18443097348.3237","31272865.2540287"
"450","2fd83660-2184-30af-bf5b-5dc9c1b3eb11","18443097348.3237","31272865.2540287"
"451","155d4b63-b202-3cf8-944e-fab0365b1f59","5.32259658766196e+38","5.93063092234036e+35"
"452","8801d7e1-2648-3d58-b2b8-2030e8819c7c","17722095848.285","31177969.2401166"
"453","d4687f63-7aea-34c3-ab08-38755dbe376a","1.46926230545018e+38","1.46457693913086e+35"
"454","8c9e6d29-1d01-3993-955e-a6d3a33988cf","2.12525470455243e+57","1.38910410363024e+54"
"455","90d8fe7a-adb1-35d6-81fc-54c197989873","1.97481729241131e+57","2.79169423492001e+54"
"456","bc78ab02-f214-3d03-8fe2-e76979667a1f","17722095848.285","31177969.2401166"
"457","f553dcd0-b8d4-3e81-af66-f5cfe6ef4bbe","17722095848.285","31177969.2401166"
"458","3d0f2991-92e9-37c8-863c-8b0394417927","18443097348.3237","31272865.2540287"
"459","cc5c07f6-5114-3eaf-b135-5c99a25e3cc3","9.72025603887445e+38","5.95641212089908e+35"
"460","23b03255-ca90-3df3-8540-1a9d020c1f20","6.9727998201809e+64","4.87711110398735e+61"
"461","8bbf041b-9d55-3d19-984f-2fa502ed52c1","6.9727998201809e+64","4.87711110398735e+61"
"462","8378dccf-aafd-30ae-9700-1196e59e8086","6.9727998201809e+64","4.87711110398735e+61"
"463","14ae6e79-8b37-3052-8740-b1041450e190","6.9727998201809e+64","4.87711110398735e+61"
"464","5bcd1d18-d11a-37cb-8d4a-4e9901d2614d","1.97481729241131e+57","2.79169423492001e+54"
"465","e4d7b93a-cafe-3ab6-9548-0f386f6058b7","9.72025603887445e+38","5.95641212089908e+35"
"466","914a42e7-ca65-3316-af3a-6c7c5417ac39","6.9727998201809e+64","4.87711110398735e+61"
"467","49bd9a36-a869-37fd-8ed6-d0aa0d28c286","6.9727998201809e+64","4.87711110398735e+61"
"468","c8c0066d-3cce-37ab-bedb-717a3af3abc9","17722095848.285","31177969.2401166"
"469","8acde096-52db-3d84-99bd-f4c7dfd1279c","6.9727998201809e+64","4.87711110398735e+61"
"470","7b8c7bc1-b919-3f81-a038-5c591751ff69","6.9727998201809e+64","4.87711110398735e+61"
"471","fa8b10be-d755-3f86-90e6-286037aae948","6.9727998201809e+64","4.87711110398735e+61"
"472","55823c06-0e58-3353-b74d-3bc2350a76e8","6.9727998201809e+64","4.87711110398735e+61"
"473","0fe00473-e002-3431-a7a6-3c4d59f3a800","6.9727998201809e+64","4.87711110398735e+61"
"474","9999ea72-7daf-3d06-9952-7ec61c2f8e23","18443097348.3237","31272865.2540287"
"475","c4fe17df-fff8-3c13-a444-f2b0f03d0ddc","6.9727998201809e+64","4.87711110398735e+61"
"476","26ca390b-ed6f-3945-8728-6738e77e5799","6.9727998201809e+64","4.87711110398735e+61"
"477","d8aae990-e1d8-3ec1-9d28-3277b29b82a5","17722095848.285","31177969.2401166"
"478","a9103356-baf3-3197-a4ee-9b84d92dc95e","17722095848.285","31177969.2401166"
"479","8a846385-cf59-339e-8389-eb5fd9bfa4c4","17722095848.285","31177969.2401166"
"480","e73abebd-f295-3a6e-836b-4b5345d5c965","6.9727998201809e+64","4.87711110398735e+61"
"481","6a9eb317-1824-3906-b9fa-528065881404","6.9727998201809e+64","4.87711110398735e+61"
"482","d5e1d8f9-4b35-3d4a-8512-a5ebb35e5f29","6.9727998201809e+64","4.87711110398735e+61"
"483","3bb293f0-b973-334c-84c5-60a7bc629a60","6.9727998201809e+64","4.87711110398735e+61"
"484","ff1cf1e2-4da0-3c59-b6ed-0653a6e70f5f","6.9727998201809e+64","4.87711110398735e+61"
"485","a568e3e4-19f9-35e8-b9c0-da3da0d159ea","6.9727998201809e+64","4.87711110398735e+61"
"486","9264891a-0b83-325e-98fe-418faecf896d","6.9727998201809e+64","4.87711110398735e+61"
"487","f112901b-cd70-36d3-8427-a7561690591e","1.50031983311985e+62","1.83425341243671e+59"
"488","a9255bd3-b87a-3778-b2eb-b2b3f14b6038","7.45470035847939e+20","479540546171836224"
"489","f4fd4cd3-c30c-3c6f-8988-0ad337554528","7.45470035847939e+20","479540546171836224"
"490","35bbfe79-5fd1-34ae-9554-f07fefdf8e2a","7.45470035847939e+20","479540546171836224"
"491","1537671d-d20d-3af4-b0d5-340a51a48595","7.45470035847939e+20","479540546171836224"
"492","10764f5e-7fc2-3bb0-aacc-85a169526f4d","7.45470035847939e+20","479540546171836224"
"493","0f61975d-f1af-32d4-b23d-38012a9caae3","7.45470035847939e+20","479540546171836224"
"494","2980138f-d6a4-32e9-bdf4-2e575ec6c2b8","7.45470035847939e+20","479540546171836224"
"495","05c5688c-a2a1-30d6-af79-023ca84f232f","7.45470035847939e+20","479540546171836224"
"496","291a6166-3aec-39ac-b75a-7094b73f2483","7.45470035847939e+20","479540546171836224"
"497","6770a1e8-21fd-34b7-b505-26eee222ac38","7.45470035847939e+20","479540546171836224"
"498","c82fe1b5-b732-3104-8cd6-1055bc22f3dd","7.45470035847939e+20","479540546171836224"
"499","2aa2cffa-0081-3b77-a1c8-5d2bc6c0be81","7.45470035847939e+20","479540546171836224"
"500","5a2ca7c0-753d-3eb3-8dc7-5220f8f1af87","7.45470035847939e+20","479540546171836224"
"501","7dd4c4c1-771e-36fa-9154-aea9248cd6cb","7.45470035847939e+20","479540546171836224"
"502","5f4f77a7-60fe-3149-ae3a-fa3262e6a604","17722095848.285","31177969.2401166"
"503","36516718-91af-362b-89cb-e66227c4ad25","2.42913664102506e+21","1964752287806864896"
"504","a2bb6a91-6bad-3869-9174-1a1c193c665e","7.45470035847939e+20","479540546171836224"
"505","13cba918-b017-3d48-9169-7e497498195a","7.45470035847939e+20","479540546171836224"
"506","807dca85-d5e6-3cff-ae6b-f04315d99066","7.45470035847939e+20","479540546171836224"
"507","29e8b3ce-82ff-3f0f-a56a-8956e698ea35","8.19746286100504e+64","4.87845218396552e+61"
